,red,white
2.741,4.962504508870055,22.23409246394092
2.7845,0.0,0.0
2.8275,22.23409246394092,0.0
2.8705,0.0,0.0
2.9135,7.841102501381865,2.083906516358244
2.9565,0.0,2.083906516358244
2.9995,0.0,19.355494471429108
3.0425,25.112690456452732,68.2916603441299
3.0855,10.719700493893676,16.476896478917297
3.1285,19.355494471429108,48.14147439654722
3.1715,56.77726837408265,76.92745432166532
3.2145,19.355494471429108,65.41306235161808
3.2575,0.0,7.841102501381865
3.3005,0.0,53.89867038157084
3.3435,0.0,65.41306235161808
3.3865,0.0,7.841102501381865
3.4295,71.17025833664171,0.0
3.4725,0.0,0.0
3.5155,0.0,0.0
3.5585,0.0,16.476896478917297
3.6015,0.0,56.77726837408265
3.6445,0.0,19.355494471429108
3.6875,16.476896478917297,22.23409246394092
3.7305,0.0,0.0
3.7735,0.0,25.112690456452732
3.8165,33.74848443398816,10.719700493893676
3.8595,7.841102501381865,2.083906516358244
3.9025,0.0,27.991288448964543
3.9455,0.0,0.0
3.9885,62.53446435910627,42.384278411523596
