,red,white
0.1042,10.719700493893676,0.0
0.155,7.841102501381865,4.962504508870055
0.205,0.0,53.89867038157084
0.255,0.0,68.2916603441299
0.305,0.0,91.32044428422438
0.355,0.0,2.083906516358244
0.405,33.74848443398816,33.74848443398816
0.455,0.0,0.0
0.505,27.991288448964543,0.0
0.555,0.0,16.476896478917297
0.605,13.598298486405488,13.598298486405488
0.655,13.598298486405488,0.0
0.705,0.0,0.0
0.755,0.0,0.0
0.805,27.991288448964543,0.0
0.855,27.991288448964543,0.0
0.905,2.083906516358244,0.0
0.955,0.0,0.0
1.005,33.74848443398816,0.0
1.055,0.0,0.0
1.105,0.0,42.384278411523596
1.155,16.476896478917297,0.0
1.205,0.0,0.0
1.255,0.0,13.598298486405488
1.305,2.083906516358244,48.14147439654722
1.355,0.0,25.112690456452732
1.405,19.355494471429108,30.869886441476353
1.455,0.0,0.0
1.505,0.0,0.0
1.555,22.23409246394092,0.0
