,red,white
13.0165,80.17779084637345,0.0
27.7,4.308557100741708,0.0
42.1665,150.21092968849504,220.24406853061666
56.6335,0.0,27.652936714782243
71.1,74.34169594286331,21.81684181127211
85.5665,0.0,0.0
100.0335,115.19436026743425,39.32512652180251
114.5,0.0,4.308557100741708
128.9665,0.0,91.84998065339371
143.4335,0.0,132.70264497796467
157.9,27.652936714782243,0.0
172.3665,4.308557100741708,27.652936714782243
186.8335,0.0,0.0
201.3,56.833411232332914,0.0
215.7665,4.308557100741708,103.52217046041399
230.2335,0.0,39.32512652180251
244.7,4.308557100741708,0.0
259.1665,0.0,80.17779084637345
273.6335,56.833411232332914,86.01388574988358
288.1,0.0,10.144652004251842
302.5665,97.68607555690384,132.70264497796467
317.0335,0.0,4.308557100741708
331.5,0.0,56.833411232332914
345.9665,103.52217046041399,0.0
360.4335,39.32512652180251,0.0
374.9,21.81684181127211,0.0
389.3665,91.84998065339371,21.81684181127211
403.8335,0.0,0.0
418.3,21.81684181127211,0.0
432.7665,0.0,0.0
