,red,white
0.0188,0.0,31.92093960023331
0.0391,22.946025841210727,171.03210286508337
0.0591,27.43348272072202,43.139581799011545
0.0792,79.03923683510187,11.727383642432498
0.0992,31.92093960023331,4.996198323165561
0.119,0.0,27.43348272072202
0.139,0.5087414436542684,7.239926762921206
0.1595,0.5087414436542684,0.0
0.18,0.5087414436542684,0.0
0.2,4.996198323165561,18.458568961699434
0.22,7.239926762921206,0.0
0.24,0.0,0.0
0.26,0.0,9.483655202676852
0.28,4.996198323165561,0.0
0.3,7.239926762921206,7.239926762921206
0.32,0.0,0.0
0.34,11.727383642432498,0.0
0.36,2.7524698834099146,0.0
0.38,0.0,0.0
0.4,0.0,0.0
0.42,0.0,11.727383642432498
0.44,0.5087414436542684,0.0
0.4605,0.0,2.7524698834099146
0.481,0.0,0.0
0.501,0.5087414436542684,0.0
0.521,0.0,18.458568961699434
0.541,0.0,0.0
0.561,0.0,9.483655202676852
0.581,11.727383642432498,16.21484052194379
0.601,13.971112082188144,0.0
