,red,white
5.656,87.73679029511969,0.0
15.4,68.17233614279652,25.782685479429674
25.0,55.129366707914414,48.60788199047336
34.6,0.0,110.56198680616338
44.2,19.26120076198862,68.17233614279652
53.8,0.0,35.564912555591256
63.4,0.0,68.17233614279652
73.0,55.129366707914414,45.34713963175283
82.6,6.218231327106511,0.0
92.2,0.0,0.0
101.8,9.478973685827038,12.739716044547565
111.4,0.0,0.0
121.0,97.51901737128127,0.0
130.6,0.0,0.0
140.2,0.0,19.26120076198862
149.8,0.0,0.0
159.4,2.9574889683859844,0.0
169.0,22.521943120709146,29.043427838150198
178.6,0.0,38.82565491431178
188.2,0.0,22.521943120709146
197.8,0.0,0.0
207.4,0.0,25.782685479429674
217.0,0.0,0.0
226.6,0.0,12.739716044547565
236.2,22.521943120709146,0.0
245.8,0.0,0.0
255.4,22.521943120709146,19.26120076198862
265.0,16.00045840326809,12.739716044547565
274.6,2.9574889683859844,0.0
284.2,0.0,0.0
