,red,white
2.741,0.0,0.0
2.7845,84.47604793639915,0.0
2.8275,0.0,2.9574889683859844
2.8705,0.0,0.0
2.9135,0.0,0.0
2.9565,12.739716044547565,25.782685479429674
2.9995,0.0,25.782685479429674
3.0425,12.739716044547565,9.478973685827038
3.0855,29.043427838150198,12.739716044547565
3.1285,0.0,22.521943120709146
3.1715,0.0,16.00045840326809
3.2145,35.564912555591256,58.39010906663494
3.2575,38.82565491431178,35.564912555591256
3.3005,32.30417019687073,9.478973685827038
3.3435,12.739716044547565,0.0
3.3865,2.9574889683859844,48.60788199047336
3.4295,25.782685479429674,25.782685479429674
3.4725,64.91159378407599,0.0
3.5155,55.129366707914414,0.0
3.5585,0.0,51.86862434919389
3.6015,0.0,2.9574889683859844
3.6445,35.564912555591256,32.30417019687073
3.6875,0.0,0.0
3.7305,9.478973685827038,16.00045840326809
3.7735,6.218231327106511,16.00045840326809
3.8165,0.0,0.0
3.8595,9.478973685827038,0.0
3.9025,0.0,0.0
3.9455,0.0,2.9574889683859844
3.9885,6.218231327106511,16.00045840326809
