, <=50K, >50K
 Adm-clerical,127.09096189866676,94.84527510398337
 Exec-managerial,50.8738840203242,132.95381404315467
 Handlers-cleaners,47.94245794808025,0.0
 Prof-specialty,71.39386652603181,68.46244045378786
 Other-service,115.36525760969099,33.285327586860525
 Sales,0.0,71.39386652603181
 Craft-repair,0.0,127.09096189866676
 Transport-moving,33.285327586860525,132.95381404315467
 Farming-fishing,47.94245794808025,24.491049370128692
 Machine-op-inspct,65.53101438154393,53.80531009256814
 Tech-support,0.0,0.0
 ?,106.57097939295915,6.9024929366650225
 Protective-serv,36.21675365910447,0.0
 Armed-Forces,62.599588309299975,0.0
 Priv-house-serv,0.0,124.15953582642283
