, <=50K, >50K
18.18,87.64510595724153,11.466810068621072
20.65,0.0,0.0
23.0835,106.68967992939665,0.0
25.5165,236.19278294005142,22.89355445191414
27.950000000000003,114.30750951825868,0.0
30.3835,156.20557225699994,0.0
32.816500000000005,80.02727636837949,11.466810068621072
35.25,152.39665746256892,0.0
37.683499999999995,0.0,41.938128424069255
40.1165,0.0,198.1036349957412
42.55,182.8679758180171,0.0
44.98350000000001,0.0,148.5877426681379
47.4165,60.98270239622437,26.702469246345164
49.85,0.0,57.17378760179334
52.283500000000004,0.0,34.32029883520721
54.716499999999996,87.64510595724153,0.0
57.15,0.0,0.0
59.5835,121.92533910712073,57.17378760179334
62.01649999999999,0.0,49.5559580129313
64.45,83.83619116281051,57.17378760179334
66.8835,0.0,26.702469246345164
69.31649999999999,45.74704321850028,26.702469246345164
71.75,76.21836157394846,95.26293554610358
74.18350000000001,0.0,49.5559580129313
76.6165,0.0,0.0
79.05,95.26293554610358,34.32029883520721
81.48349999999999,11.466810068621072,3.848980479759027
83.9165,0.0,0.0
86.35,60.98270239622437,41.938128424069255
88.7835,0.0,0.0
