, <=50K, >50K
 Bachelors,150.44658727679604,79.56341800691135
 HS-grad,350.2082461282893,64.52759422239035
 11th,0.0,0.0
 Masters,19.420122868827367,45.195820785149074
 9th,6.532273910666514,25.864047347907793
 Some-college,251.40140411572273,10.828223563386798
 Assoc-acdm,75.26746835419107,0.0
 Assoc-voc,28.012022174267937,0.0
 7th-8th,25.864047347907793,0.0
 Doctorate,21.56809769518751,25.864047347907793
 Prof-school,19.420122868827367,30.159997000628078
 5th-6th,0.0,15.124173216107083
 10th,28.012022174267937,0.0
 1st-4th,0.0,10.828223563386798
 Preschool,15.124173216107083,12.97619838974694
 12th,8.680248737026655,0.0
