,red,white
5.656,16.21484052194379,27.43348272072202
15.4,38.65212491950025,43.139581799011545
25.0,9.483655202676852,45.38331023876719
34.6,2.7524698834099146,74.55177995559059
44.2,0.0,63.333137756812356
53.8,0.0,36.4083964797446
63.4,0.0,0.5087414436542684
73.0,4.996198323165561,13.971112082188144
82.6,7.239926762921206,0.0
92.2,0.0,16.21484052194379
101.8,4.996198323165561,7.239926762921206
111.4,4.996198323165561,16.21484052194379
121.0,0.0,0.0
130.6,0.0,0.0
140.2,2.7524698834099146,0.0
149.8,0.0,0.0
159.4,0.0,7.239926762921206
169.0,16.21484052194379,0.0
178.6,0.0,0.0
188.2,18.458568961699434,4.996198323165561
197.8,0.0,0.0
207.4,16.21484052194379,7.239926762921206
217.0,11.727383642432498,0.0
226.6,13.971112082188144,0.5087414436542684
236.2,0.0,0.0
245.8,0.0,0.0
255.4,0.0,0.0
265.0,0.0,0.0
274.6,0.0,0.0
284.2,0.5087414436542684,0.0
