,red,white
1.654,50.99731632882278,132.70264497796467
3.86,0.0,80.17779084637345
6.0335,0.0,126.86655007445452
8.2065,15.980746907761976,0.0
10.38,97.68607555690384,21.81684181127211
12.5535,0.0,0.0
14.7265,62.669506135843044,21.81684181127211
16.9,27.652936714782243,0.0
19.0735,0.0,10.144652004251842
21.2465,39.32512652180251,56.833411232332914
23.42,0.0,21.81684181127211
25.5935,121.03045517094438,0.0
27.7665,0.0,132.70264497796467
29.94,0.0,21.81684181127211
32.1135,21.81684181127211,0.0
34.2865,0.0,91.84998065339371
36.46,74.34169594286331,68.50560103935318
38.6335,74.34169594286331,0.0
40.8065,45.16122142531265,39.32512652180251
42.98,0.0,115.19436026743425
45.1535,0.0,62.669506135843044
47.3265,0.0,27.652936714782243
49.5,56.833411232332914,0.0
51.6735,0.0,27.652936714782243
53.8465,56.833411232332914,0.0
56.02,50.99731632882278,10.144652004251842
58.1935,0.0,138.53873988147478
60.3665,15.980746907761976,50.99731632882278
62.54,15.980746907761976,0.0
64.7135,21.81684181127211,27.652936714782243
