,red,white
0.2485,0.0,0.0
0.309,39.32512652180251,0.0
0.3685,0.0,62.669506135843044
0.4275,0.0,0.0
0.487,33.48903161829238,62.669506135843044
0.5465,45.16122142531265,62.669506135843044
0.6055,39.32512652180251,0.0
0.665,33.48903161829238,0.0
0.7245,0.0,0.0
0.7835,45.16122142531265,45.16122142531265
0.843,10.144652004251842,15.980746907761976
0.9025,10.144652004251842,91.84998065339371
0.9615,15.980746907761976,0.0
1.021,50.99731632882278,0.0
1.0805,0.0,0.0
1.1395,0.0,21.81684181127211
1.199,103.52217046041399,74.34169594286331
1.2585,50.99731632882278,0.0
1.3175,0.0,0.0
1.377,68.50560103935318,0.0
1.4365,21.81684181127211,10.144652004251842
1.4955,15.980746907761976,21.81684181127211
1.555,0.0,45.16122142531265
1.6145,4.308557100741708,0.0
1.6735,0.0,0.0
1.733,0.0,0.0
1.7925,39.32512652180251,50.99731632882278
1.8515,0.0,0.0
1.911,0.0,27.652936714782243
1.9705,56.833411232332914,0.0
