, <=50K, >50K
 Adm-clerical,138.81666618764254,91.91384903173943
 Exec-managerial,74.32529259827575,132.95381404315467
 Handlers-cleaners,71.39386652603181,0.0
 Prof-specialty,62.599588309299975,65.53101438154393
 Other-service,103.63955332071521,27.422475442372637
 Sales,0.0,71.39386652603181
 Craft-repair,0.0,115.36525760969099
 Transport-moving,15.696771153396858,135.8852401153986
 Farming-fishing,65.53101438154393,18.628197225640804
 Machine-op-inspct,83.11957081500759,56.736736164812086
 Tech-support,0.0,0.0
 ?,109.5024054652031,0.0
 Protective-serv,21.559623297884748,0.0
 Armed-Forces,62.599588309299975,0.0
 Priv-house-serv,0.0,124.15953582642283
