,red,white
0.0268,6.213742644853358,10.987237550875186
0.0832,27.694469721951585,0.0
0.1385,0.0,20.53422736291884
0.1935,20.53422736291884,6.213742644853358
0.249,15.760732456897014,65.88242897012621
0.3045,30.081217174962497,87.36315604722444
0.3595,10.987237550875186,46.788449346038895
0.415,34.85471208098433,49.17519679904981
0.4705,10.987237550875186,32.46796462797341
0.5255,8.600490097864272,10.987237550875186
0.581,0.0,0.0
0.6365,0.0,0.0
0.6915,8.600490097864272,0.0
0.747,0.0,0.0
0.8025,13.3739850038861,0.0
0.8575,0.0,0.0
0.913,8.600490097864272,0.0
0.9685,0.0,20.53422736291884
1.0235,0.0,0.0
1.079,13.3739850038861,0.0
1.1345,0.0,25.30772226894067
1.1895,27.694469721951585,0.0
1.245,0.0,20.53422736291884
1.3005,0.0,0.0
1.3555,6.213742644853358,0.0
1.411,0.0,0.0
1.4665,8.600490097864272,0.0
1.5215,20.53422736291884,3.8269951918424443
1.577,0.0,0.0
1.6325,0.0,0.0
