, <=50K, >50K
18.18,99.0718503405346,11.466810068621072
20.65,15.275724863052096,0.0
23.0835,99.0718503405346,0.0
25.5165,205.72146458460324,34.32029883520721
27.950000000000003,118.11642431268972,0.0
30.3835,144.77882787370686,0.0
32.816500000000005,41.938128424069255,3.848980479759027
35.25,148.5877426681379,0.0
37.683499999999995,0.0,41.938128424069255
40.1165,0.0,198.1036349957412
42.55,190.48580540687914,0.0
44.98350000000001,0.0,148.5877426681379
47.4165,64.79161719065539,19.084639657483116
49.85,0.0,49.5559580129313
52.283500000000004,0.0,34.32029883520721
54.716499999999996,87.64510595724153,0.0
57.15,0.0,0.0
59.5835,106.68967992939665,45.74704321850028
62.01649999999999,0.0,45.74704321850028
64.45,80.02727636837949,64.79161719065539
66.8835,0.0,22.89355445191414
69.31649999999999,38.12921362963823,22.89355445191414
71.75,83.83619116281051,95.26293554610358
74.18350000000001,0.0,53.364872807362325
76.6165,0.0,0.0
79.05,91.45402075167254,34.32029883520721
81.48349999999999,11.466810068621072,3.848980479759027
83.9165,0.0,0.0
86.35,57.17378760179334,41.938128424069255
88.7835,0.0,0.0
