, <=50K, >50K
 Bachelors,176.0252605165757,58.1401625498053
 HS-grad,324.5604839547064,74.64407626515316
 11th,6.27071944442632,0.0
 Masters,60.497864509140705,36.920844915786624
 9th,13.343825322432545,36.920844915786624
 Some-college,263.2602330119858,34.563142956451216
 Assoc-acdm,60.497864509140705,0.0
 Assoc-voc,39.27854687512203,0.0
 7th-8th,34.563142956451216,0.0
 Doctorate,10.986123363097137,20.416931200438768
 Prof-school,27.490037078444992,29.8477390377804
 5th-6th,0.0,22.774633159774176
 10th,22.774633159774176,0.0
 1st-4th,0.0,0.0
 Preschool,0.0,32.20544099711581
 12th,53.42475863113448,0.0
