, <=50K, >50K
 Bachelors,164.23675071989865,67.57097038714693
 HS-grad,366.9991192227438,51.06705667179907
 11th,29.8477390377804,0.0
 Masters,69.92867234648234,13.343825322432545
 9th,8.62842140376173,36.920844915786624
 Some-college,275.04874280866284,48.709354712463664
 Assoc-acdm,39.27854687512203,0.0
 Assoc-voc,27.490037078444992,0.0
 7th-8th,29.8477390377804,0.0
 Doctorate,13.343825322432545,25.132335119109584
 Prof-school,25.132335119109584,39.27854687512203
 5th-6th,3.9130174850909123,20.416931200438768
 10th,20.416931200438768,0.0
 1st-4th,0.0,0.0
 Preschool,0.0,32.20544099711581
 12th,36.920844915786624,0.0
