, <=50K, >50K
2.5845000000000002,0.0,0.0
5.9,0.0,0.0
9.166500000000001,0.0,6.9024929366650225
12.4335,6.9024929366650225,45.01103187583631
15.7,65.53101438154393,0.0
18.9665,83.11957081500759,0.0
22.2335,6.9024929366650225,0.0
25.5,0.0,30.35390151461658
28.7665,91.91384903173943,39.148179731348414
32.033500000000004,6.9024929366650225,83.11957081500759
35.3,106.57097939295915,27.422475442372637
38.566500000000005,569.7362988075024,176.92520512681384
41.8335,0.0,18.628197225640804
45.099999999999994,0.0,3.971066864421078
48.3665,112.43383153744703,12.765345081152912
51.6335,42.079605803592365,0.0
54.900000000000006,0.0,0.0
58.1665,0.0,83.11957081500759
61.433499999999995,0.0,0.0
64.7,3.971066864421078,39.148179731348414
67.9665,50.8738840203242,112.43383153744703
71.23349999999999,0.0,0.0
74.5,77.2567186705197,65.53101438154393
77.76650000000001,0.0,0.0
81.0335,24.491049370128692,18.628197225640804
84.30000000000001,0.0,0.0
87.5665,1.039640792177133,0.0
90.8335,0.0,88.98242295949548
94.1,68.46244045378786,0.0
97.3665,65.53101438154393,0.0
