,red,white
8.1115,6.213742644853358,0.0
8.345,0.0,18.14747990990793
8.575,0.0,20.53422736291884
8.805,0.0,37.24145953399524
9.035,0.0,3.8269951918424443
9.265,0.0,0.0
9.495,10.987237550875186,25.30772226894067
9.725,15.760732456897014,27.694469721951585
9.955,6.213742644853358,8.600490097864272
10.185,46.788449346038895,34.85471208098433
10.415,1.4402477388315305,22.920974815929757
10.645,0.0,0.0
10.875,8.600490097864272,20.53422736291884
11.105,3.8269951918424443,3.8269951918424443
11.335,0.0,20.53422736291884
11.565,0.0,0.0
11.795,13.3739850038861,3.8269951918424443
12.025,3.8269951918424443,34.85471208098433
12.255,0.0,0.0
12.485,0.0,0.0
12.715,1.4402477388315305,27.694469721951585
12.945,0.0,32.46796462797341
13.175,1.4402477388315305,0.0
13.405,0.0,13.3739850038861
13.635,0.0,22.920974815929757
13.865,0.0,3.8269951918424443
14.095,22.920974815929757,15.760732456897014
14.325,20.53422736291884,0.0
14.555,22.920974815929757,0.0
14.785,0.0,0.0
