, <=50K, >50K
 Bachelors,139.70671314499532,49.491770437869356
 HS-grad,348.06027130192916,32.30797182698822
 11th,0.0,0.0
 Masters,23.71607252154765,49.491770437869356
 9th,2.23632425794623,25.864047347907793
 Some-college,264.2892530738836,8.680248737026655
 Assoc-acdm,51.6397452642295,0.0
 Assoc-voc,12.97619838974694,0.0
 7th-8th,30.159997000628078,0.0
 Doctorate,17.272148042467226,25.864047347907793
 Prof-school,19.420122868827367,23.71607252154765
 5th-6th,0.0,17.272148042467226
 10th,34.45594665334836,0.0
 1st-4th,0.0,10.828223563386798
 Preschool,17.272148042467226,12.97619838974694
 12th,15.124173216107083,0.0
