, <=50K, >50K
1.2425,41.63624883445744,22.774633159774176
1.75,0.0,0.0
2.25,15.701527281767953,3.9130174850909123
2.75,29.8477390377804,15.701527281767953
3.25,25.132335119109584,0.0
3.75,13.343825322432545,8.62842140376173
4.25,29.8477390377804,0.0
4.75,0.0,53.42475863113448
5.25,13.343825322432545,0.0
5.75,55.78246059046989,51.06705667179907
6.25,0.0,6.27071944442632
6.75,46.351652753128256,0.0
7.25,0.0,0.0
7.75,0.0,8.62842140376173
8.25,0.0,0.0
8.75,381.1453309787562,77.00177822448856
9.25,3.9130174850909123,18.05922924110336
9.75,267.9756369306566,53.42475863113448
10.25,46.351652753128256,0.0
10.75,88.79028802116561,8.62842140376173
11.25,3.9130174850909123,72.28637430581774
11.75,43.99395079379285,34.563142956451216
12.25,0.0,0.0
12.75,216.10619382527764,100.57879781784264
13.25,0.0,0.0
13.75,18.05922924110336,41.63624883445744
14.25,41.63624883445744,0.0
14.75,34.563142956451216,0.0
15.25,32.20544099711581,0.0
15.75,0.0,0.0
