, <=50K, >50K
 Adm-clerical,135.94432720787376,32.20544099711581
 Exec-managerial,48.709354712463664,100.57879781784264
 Handlers-cleaners,48.709354712463664,0.0
 Prof-specialty,86.4325860618302,67.57097038714693
 Other-service,128.87122132986755,22.774633159774176
 Sales,55.78246059046989,67.57097038714693
 Craft-repair,60.497864509140705,91.14798998050101
 Transport-moving,32.20544099711581,114.72500957385509
 Farming-fishing,0.0,29.8477390377804
 Machine-op-inspct,53.42475863113448,22.774633159774176
 Tech-support,3.9130174850909123,0.0
 ?,79.35948018382398,0.0
 Protective-serv,55.78246059046989,0.0
 Armed-Forces,67.57097038714693,0.0
 Priv-house-serv,0.0,65.21326842781153
