, <=50K, >50K
 United-States,11540.0381596825,3805.2453538032637
 Cuba,0.0,195.48347119345289
 Jamaica,63.067963537909584,17.010395657720608
 India,0.0,2.6174056951615547
 ?,431.5285065794214,175.3332852458702
 Mexico,365.3207527516497,0.0
 South,362.4421547591379,267.44842100624817
 Puerto-Rico,86.09674747800408,0.0
 Honduras,143.6687073282403,2.6174056951615547
 England,448.80009453449225,278.9628129762954
 Canada,25.646189635256043,0.0
 Germany,327.8989788489962,204.1192651709883
 Iran,112.00412941061037,0.0
 Philippines,60.18936554539777,132.15431535819303
 Italy,0.0,0.0
 Poland,0.0,0.0
 Columbia,379.71374271420876,414.25691862435053
 Cambodia,0.0,0.0
 Thailand,0.0,0.0
 Ecuador,428.6499085869096,0.0
 Laos,0.0,0.0
 Taiwan,160.94029528331114,80.33955149298045
 Haiti,0.0,278.9628129762954
 Portugal,0.0,22.767591642744232
 Dominican-Republic,0.0,232.90524509610643
 El-Salvador,0.0,0.0
 France,45.79637558283872,348.04916479657885
 Guatemala,0.0,0.0
 China,0.0,129.27571736568123
 Japan,0.0,0.0
 Yugoslavia,0.0,0.0
 Peru,186.84767721591746,155.18309929828754
 Outlying-US(Guam-USVI-etc),0.0,103.36833543307493
 Scotland,0.0,160.94029528331114
 Trinadad&Tobago,0.0,235.78384308861823
 Greece,0.0,0.0
 Nicaragua,371.07794873667336,103.36833543307493
 Vietnam,0.0,28.524787627767854
 Hong,34.28198361279147,114.88272740312217
 Ireland,0.0,230.02664710359463
 Hungary,0.0,0.0
 Holand-Netherlands,163.81889327582297,0.0
