,red,white
0.0188,16.644727849742203,3.986481253968089
0.0391,34.366273083825966,176.13863495649605
0.0591,16.644727849742203,79.93596082861278
0.0792,44.49287036044526,0.0
0.0992,0.0,19.176377168897027
0.119,0.0,16.644727849742203
0.139,0.0,0.0
0.1595,0.0,14.113078530587382
0.18,36.89792240298079,26.771325126361496
0.2,11.581429211432559,0.0
0.22,0.0,0.0
0.24,0.0,34.366273083825966
0.26,0.0,0.0
0.28,0.0,3.986481253968089
0.3,0.0,0.0
0.32,36.89792240298079,1.454831934813266
0.34,0.0,0.0
0.36,0.0,0.0
0.38,0.0,21.70802648805185
0.4,14.113078530587382,0.0
0.42,16.644727849742203,26.771325126361496
0.44,0.0,0.0
0.4605,0.0,26.771325126361496
0.481,3.986481253968089,9.049779892277735
0.501,14.113078530587382,1.454831934813266
0.521,0.0,6.518130573122912
0.541,0.0,0.0
0.561,19.176377168897027,16.644727849742203
0.581,0.0,26.771325126361496
0.601,39.42957172213561,0.0
