,red,white
0.1042,9.049779892277735,31.834623764671143
0.155,19.176377168897027,0.0
0.205,36.89792240298079,52.08781831790973
0.255,21.70802648805185,82.4676101477676
0.305,1.454831934813266,41.961221041290436
0.355,0.0,16.644727849742203
0.405,6.518130573122912,49.556168998754906
0.455,0.0,36.89792240298079
0.505,0.0,0.0
0.555,24.239675807206673,49.556168998754906
0.605,1.454831934813266,16.644727849742203
0.655,0.0,0.0
0.705,3.986481253968089,9.049779892277735
0.755,21.70802648805185,41.961221041290436
0.805,34.366273083825966,0.0
0.855,0.0,6.518130573122912
0.905,41.961221041290436,26.771325126361496
0.955,0.0,21.70802648805185
1.005,0.0,0.0
1.055,0.0,0.0
1.105,0.0,0.0
1.155,0.0,16.644727849742203
1.205,1.454831934813266,19.176377168897027
1.255,0.0,0.0
1.305,0.0,9.049779892277735
1.355,34.366273083825966,3.986481253968089
1.405,29.30297444551632,0.0
1.455,1.454831934813266,6.518130573122912
1.505,0.0,0.0
1.555,0.0,1.454831934813266
