,red,white
8.1115,0.0,0.0
8.345,11.581429211432559,11.581429211432559
8.575,0.0,19.176377168897027
8.805,0.0,24.239675807206673
9.035,0.0,21.70802648805185
9.265,9.049779892277735,24.239675807206673
9.495,16.644727849742203,14.113078530587382
9.725,0.0,0.0
9.955,24.239675807206673,0.0
10.185,41.961221041290436,34.366273083825966
10.415,16.644727849742203,54.61946763706455
10.645,0.0,1.454831934813266
10.875,0.0,31.834623764671143
11.105,14.113078530587382,31.834623764671143
11.335,0.0,11.581429211432559
11.565,0.0,34.366273083825966
11.795,3.986481253968089,21.70802648805185
12.025,21.70802648805185,11.581429211432559
12.255,19.176377168897027,6.518130573122912
12.485,0.0,26.771325126361496
12.715,11.581429211432559,0.0
12.945,0.0,3.986481253968089
13.175,14.113078530587382,1.454831934813266
13.405,0.0,19.176377168897027
13.635,0.0,1.454831934813266
13.865,0.0,14.113078530587382
14.095,0.0,0.0
14.325,26.771325126361496,0.0
14.555,0.0,0.0
14.785,34.366273083825966,9.049779892277735
