, <=50K, >50K
 Bachelors,156.556441739913,41.009336615971826
 HS-grad,374.520299132802,17.374701476983862
 11th,51.51361889996648,9.496489763987876
 Masters,38.38326604497317,30.505054331977178
 9th,1.6182780509918875,22.62684261898119
 Some-college,251.09498229586484,46.26147775796915
 Assoc-acdm,51.51361889996648,0.0
 Assoc-voc,12.122560334986538,22.62684261898119
 7th-8th,25.252913189979854,0.0
 Doctorate,9.496489763987876,33.13112490297584
 Prof-school,41.009336615971826,30.505054331977178
 5th-6th,0.0,4.24434862199055
 10th,27.878983760978514,0.0
 1st-4th,0.0,12.122560334986538
 Preschool,48.88754832896782,17.374701476983862
 12th,46.26147775796915,0.0
