, <=50K, >50K
1.2425,70.97151870147079,32.30797182698822
1.75,0.0,0.0
2.25,0.0,0.0
2.75,28.012022174267937,21.56809769518751
3.25,23.71607252154765,17.272148042467226
3.75,8.680248737026655,0.0
4.25,10.828223563386798,0.0
4.75,6.532273910666514,0.08834943158608757
5.25,0.0,2.23632425794623
5.75,25.864047347907793,8.680248737026655
6.25,0.08834943158608757,10.828223563386798
6.75,30.159997000628078,10.828223563386798
7.25,34.45594665334836,25.864047347907793
7.75,12.97619838974694,10.828223563386798
8.25,0.0,0.0
8.75,335.1724223437683,51.6397452642295
9.25,8.680248737026655,17.272148042467226
9.75,272.88115237932413,66.67556904875049
10.25,25.864047347907793,0.0
10.75,32.30797182698822,21.56809769518751
11.25,17.272148042467226,25.864047347907793
11.75,36.603921479708504,15.124173216107083
12.25,0.08834943158608757,12.97619838974694
12.75,169.77836071403732,49.491770437869356
13.25,0.0,8.680248737026655
13.75,30.159997000628078,15.124173216107083
14.25,43.04784595878893,0.0
14.75,0.08834943158608757,0.0
15.25,23.71607252154765,25.864047347907793
15.75,2.23632425794623,0.0
