, <=50K, >50K
 Bachelors,148.678230026917,48.88754832896782
 HS-grad,324.6249582838274,17.374701476983862
 11th,22.62684261898119,9.496489763987876
 Masters,30.505054331977178,48.88754832896782
 9th,4.24434862199055,22.62684261898119
 Some-college,193.32142973389426,48.88754832896782
 Assoc-acdm,72.52218346795578,0.0
 Assoc-voc,30.505054331977178,41.009336615971826
 7th-8th,30.505054331977178,0.0
 Doctorate,9.496489763987876,27.878983760978514
 Prof-school,43.63540718697049,35.757195473974505
 5th-6th,0.0,4.24434862199055
 10th,25.252913189979854,0.0
 1st-4th,0.0,12.122560334986538
 Preschool,51.51361889996648,17.374701476983862
 12th,64.6439717549598,0.0
