, <=50K, >50K
 Adm-clerical,151.1643753858195,34.166032625853994
 Exec-managerial,40.915937015852,85.91529961583873
 Handlers-cleaners,58.915682055846695,0.0
 Prof-specialty,88.16526774583808,38.665968885852664
 Other-service,121.91478969582812,22.91619197585731
 Sales,47.66584140585001,49.91580953584935
 Craft-repair,61.16565018584603,85.91529961583873
 Transport-moving,22.91619197585731,119.66482156582879
 Farming-fishing,27.416128235855982,22.91619197585731
 Machine-op-inspct,63.41561831584537,0.0
 Tech-support,25.166160105856644,0.0
 ?,79.16539522584073,0.0
 Protective-serv,20.66622384585797,0.0
 Armed-Forces,58.915682055846695,0.0
 Priv-house-serv,0.0,47.66584140585001
