, <=50K, >50K
 Adm-clerical,1737.780558856816,335.4502840095374
 Exec-managerial,1192.554547996194,990.6189884181861
 Handlers-cleaners,701.1780196897076,10.10966024496875
 Prof-specialty,1145.4362507613255,1053.4433847313442
 Other-service,1971.1283165914033,86.39642719666071
 Sales,1349.6155387790893,510.46110231047777
 Craft-repair,1840.9920670855759,393.7872234431842
 Transport-moving,806.6332563582231,247.94487485906723
 Farming-fishing,544.1170289068125,115.5648969134841
 Machine-op-inspct,741.5651316053094,227.75131890126642
 Tech-support,443.14924911780844,160.43946570859703
 ?,1017.5437296952538,70.69032811837118
 Protective-serv,28.059487763013916,120.0523537929954
 Armed-Forces,117.80862535323975,19.08457400399133
 Priv-house-serv,153.7082803893301,0.0
