, <=50K, >50K
 United-States,771.0569553536001,385.02458141679665
 Cuba,30.505054331977178,0.0
 Jamaica,85.65253632294909,33.13112490297584
 India,46.26147775796915,83.02646575195043
 ?,0.0,12.122560334986538
 Mexico,0.0,41.009336615971826
 South,51.51361889996648,30.505054331977178
 Puerto-Rico,0.0,54.139689470965145
 Honduras,0.0,0.0
 England,0.0,0.0
 Canada,56.7657600419638,0.0
 Germany,0.0,30.505054331977178
 Iran,14.748630905985202,30.505054331977178
 Philippines,35.757195473974505,20.000772047982526
 Italy,0.0,0.0
 Poland,20.000772047982526,62.01790118396113
 Columbia,0.0,17.374701476983862
 Cambodia,77.77432460995311,0.0
 Thailand,17.374701476983862,22.62684261898119
 Ecuador,0.0,6.870419192989213
 Laos,72.52218346795578,0.0
 Taiwan,6.870419192989213,4.24434862199055
 Haiti,6.870419192989213,46.26147775796915
 Portugal,6.870419192989213,0.0
 Dominican-Republic,17.374701476983862,0.0
 El-Salvador,0.0,0.0
 France,0.0,0.0
 Guatemala,0.0,43.63540718697049
 China,56.7657600419638,54.139689470965145
 Japan,0.0,9.496489763987876
 Yugoslavia,0.0,0.0
 Peru,0.0,35.757195473974505
 Outlying-US(Guam-USVI-etc),0.0,0.0
 Scotland,46.26147775796915,48.88754832896782
 Trinadad&Tobago,64.6439717549598,0.0
 Greece,67.27004232595846,0.0
 Nicaragua,0.0,0.0
 Vietnam,0.0,27.878983760978514
 Hong,0.0,0.0
 Ireland,33.13112490297584,0.0
 Hungary,72.52218346795578,0.0
 Holand-Netherlands,30.505054331977178,0.0
