,red,white
2.741,0.0,0.0
2.7845,9.483655202676852,0.0
2.8275,0.0,9.483655202676852
2.8705,4.996198323165561,9.483655202676852
2.9135,0.0,0.0
2.9565,2.7524698834099146,22.946025841210727
2.9995,7.239926762921206,47.62703867852283
3.0425,36.4083964797446,20.70229740145508
3.0855,0.0,36.4083964797446
3.1285,0.0,61.089409317056706
3.1715,11.727383642432498,40.895853359255895
3.2145,16.21484052194379,36.4083964797446
3.2575,22.946025841210727,9.483655202676852
3.3005,31.92093960023331,38.65212491950025
3.3435,20.70229740145508,11.727383642432498
3.3865,11.727383642432498,0.5087414436542684
3.4295,4.996198323165561,9.483655202676852
3.4725,4.996198323165561,0.0
3.5155,2.7524698834099146,0.0
3.5585,0.0,0.0
3.6015,25.189754280966373,7.239926762921206
3.6445,0.0,2.7524698834099146
3.6875,0.0,7.239926762921206
3.7305,16.21484052194379,0.0
3.7735,0.0,9.483655202676852
3.8165,0.0,0.0
3.8595,0.0,25.189754280966373
3.9025,0.0,0.0
3.9455,9.483655202676852,0.0
3.9885,0.0,2.7524698834099146
