, <=50K, >50K
 Adm-clerical,106.68967992939665,171.44123143472402
 Exec-managerial,140.96991307927584,106.68967992939665
 Handlers-cleaners,57.17378760179334,19.084639657483116
 Prof-specialty,0.04006568532800384,22.89355445191414
 Other-service,49.5559580129313,34.32029883520721
 Sales,0.0,38.12921362963823
 Craft-repair,19.084639657483116,167.632316640293
 Transport-moving,0.0,217.1482089678963
 Farming-fishing,49.5559580129313,15.275724863052096
 Machine-op-inspct,83.83619116281051,45.74704321850028
 Tech-support,30.511384040776186,11.466810068621072
 ?,60.98270239622437,26.702469246345164
 Protective-serv,0.0,0.0
 Armed-Forces,118.11642431268972,0.0
 Priv-house-serv,0.0,182.8679758180171
