, <=50K, >50K
 Adm-clerical,101.40895974894107,54.139689470965145
 Exec-managerial,104.03503031993974,104.03503031993974
 Handlers-cleaners,64.6439717549598,0.0
 Prof-specialty,35.757195473974505,67.27004232595846
 Other-service,161.80858288191033,9.496489763987876
 Sales,0.0,77.77432460995311
 Craft-repair,0.0,72.52218346795578
 Transport-moving,0.0,96.15681860694374
 Farming-fishing,17.374701476983862,0.0
 Machine-op-inspct,83.02646575195043,51.51361889996648
 Tech-support,14.748630905985202,0.0
 ?,93.53074803594508,20.000772047982526
 Protective-serv,48.88754832896782,4.24434862199055
 Armed-Forces,101.40895974894107,0.0
 Priv-house-serv,0.0,90.90467746494642
