, <=50K, >50K
1.2425,126.75639886338045,0.0
1.75,0.0,4.198405889667637
2.25,307.6753408721946,15.870595696687905
2.75,138.42858867040073,33.378880407218304
3.25,0.0,0.0
3.75,0.0,0.0
4.25,260.9865816441135,0.0
4.75,0.0,249.31439183709327
5.25,0.0,45.05107021423857
5.75,190.9534428019919,0.0
6.25,0.0,10.03450079317777
6.75,115.08420905636018,0.0
7.25,4.198405889667637,0.0
7.75,109.24811415285005,196.78953770550206
8.25,0.0,0.0
8.75,366.03628990729595,144.26468357391084
9.25,45.05107021423857,144.26468357391084
9.75,424.3972389423973,21.706690600198037
10.25,150.100778477421,0.0
10.75,68.39544982827911,0.0
11.25,0.0,0.0
11.75,126.75639886338045,10.03450079317777
12.25,0.0,132.59249376689058
12.75,406.8889542318669,354.36410010027566
13.25,103.4120192493399,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,161.77296828444125,68.39544982827911
15.25,27.542785503708174,0.0
15.75,0.0,0.0
