, <=50K, >50K
 Bachelors,294.73750301865755,0.0
 HS-grad,269.3644279755262,0.0
 11th,213.54366288063736,167.872127803001
 Masters,122.20059272536467,25.782907561465727
 9th,25.782907561465727,30.857522570091987
 Some-college,315.03596305316256,15.633677544213205
 Assoc-acdm,112.05136270811215,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,142.49905275986973,86.67828766498086
 Prof-school,66.37982763047582,254.14058294964744
 5th-6th,0.0,147.57366776849597
 10th,101.90213269085963,0.0
 1st-4th,122.20059272536467,112.05136270811215
 Preschool,41.00675258734451,0.0
 12th,0.0,142.49905275986973
