,red,white
0.2485,0.0,6.213742644853358
0.309,0.0,20.53422736291884
0.3685,0.0,63.495681517115294
0.4275,6.213742644853358,53.94869170507164
0.487,0.0,44.40170189302798
0.5465,13.3739850038861,34.85471208098433
0.6055,30.081217174962497,44.40170189302798
0.665,8.600490097864272,18.14747990990793
0.7245,0.0,22.920974815929757
0.7835,10.987237550875186,34.85471208098433
0.843,30.081217174962497,0.0
0.9025,3.8269951918424443,32.46796462797341
0.9615,0.0,0.0
1.021,3.8269951918424443,8.600490097864272
1.0805,18.14747990990793,0.0
1.1395,0.0,0.0
1.199,22.920974815929757,0.0
1.2585,18.14747990990793,0.0
1.3175,0.0,15.760732456897014
1.377,1.4402477388315305,0.0
1.4365,0.0,8.600490097864272
1.4955,0.0,3.8269951918424443
1.555,15.760732456897014,0.0
1.6145,20.53422736291884,0.0
1.6735,10.987237550875186,13.3739850038861
1.733,0.0,0.0
1.7925,0.0,10.987237550875186
1.8515,3.8269951918424443,0.0
1.911,15.760732456897014,0.0
1.9705,8.600490097864272,0.0
