,red,white
0.988,3.8269951918424443,0.0
0.99,0.0,27.694469721951585
0.9915,18.14747990990793,99.296893312279
0.993,10.987237550875186,87.36315604722444
0.995,1.4402477388315305,84.97640859421352
0.9965,82.58966114120261,42.01495444001707
0.998,15.760732456897014,20.53422736291884
1.0,6.213742644853358,37.24145953399524
1.002,37.24145953399524,0.0
1.0035,0.0,0.0
1.005,0.0,30.081217174962497
1.007,0.0,0.0
1.009,0.0,3.8269951918424443
1.0105,0.0,0.0
1.012,8.600490097864272,8.600490097864272
1.014,0.0,8.600490097864272
1.016,6.213742644853358,0.0
1.0175,1.4402477388315305,25.30772226894067
1.019,0.0,0.0
1.021,0.0,1.4402477388315305
1.0225,3.8269951918424443,0.0
1.024,0.0,22.920974815929757
1.026,0.0,0.0
1.028,0.0,0.0
1.0295,32.46796462797341,0.0
1.031,6.213742644853358,0.0
1.033,0.0,3.8269951918424443
1.035,0.0,25.30772226894067
1.0365,32.46796462797341,6.213742644853358
1.038,0.0,0.0
