,red,white
1.654,173.5553093025356,144.37483478498493
3.86,0.0,33.48903161829238
6.0335,126.86655007445452,68.50560103935318
8.2065,0.0,33.48903161829238
10.38,0.0,33.48903161829238
12.5535,0.0,138.53873988147478
14.7265,45.16122142531265,27.652936714782243
16.9,21.81684181127211,21.81684181127211
19.0735,50.99731632882278,39.32512652180251
21.2465,0.0,0.0
23.42,0.0,0.0
25.5935,0.0,27.652936714782243
27.7665,0.0,15.980746907761976
29.94,50.99731632882278,0.0
32.1135,0.0,0.0
34.2865,80.17779084637345,4.308557100741708
36.46,0.0,0.0
38.6335,0.0,0.0
40.8065,0.0,0.0
42.98,27.652936714782243,0.0
45.1535,0.0,21.81684181127211
47.3265,0.0,0.0
49.5,50.99731632882278,0.0
51.6735,74.34169594286331,0.0
53.8465,39.32512652180251,0.0
56.02,56.833411232332914,27.652936714782243
58.1935,62.669506135843044,0.0
60.3665,0.0,10.144652004251842
62.54,15.980746907761976,0.0
64.7135,0.0,0.0
