,red,white
8.1115,0.0,21.81684181127211
8.345,138.53873988147478,62.669506135843044
8.575,0.0,0.0
8.805,0.0,21.81684181127211
9.035,0.0,80.17779084637345
9.265,0.0,0.0
9.495,68.50560103935318,56.833411232332914
9.725,0.0,103.52217046041399
9.955,0.0,0.0
10.185,0.0,91.84998065339371
10.415,74.34169594286331,109.35826536392412
10.645,0.0,0.0
10.875,121.03045517094438,0.0
11.105,0.0,0.0
11.335,50.99731632882278,0.0
11.565,138.53873988147478,39.32512652180251
11.795,80.17779084637345,0.0
12.025,74.34169594286331,10.144652004251842
12.255,0.0,0.0
12.485,27.652936714782243,0.0
12.715,0.0,45.16122142531265
12.945,0.0,0.0
13.175,0.0,86.01388574988358
13.405,21.81684181127211,0.0
13.635,33.48903161829238,10.144652004251842
13.865,0.0,0.0
14.095,0.0,21.81684181127211
14.325,0.0,0.0
14.555,0.0,86.01388574988358
14.785,62.669506135843044,0.0
