,red,white
0.0268,126.86655007445452,39.32512652180251
0.0832,39.32512652180251,132.70264497796467
0.1385,91.84998065339371,0.0
0.1935,15.980746907761976,132.70264497796467
0.249,10.144652004251842,56.833411232332914
0.3045,237.75235324114706,202.73578382008625
0.3595,4.308557100741708,0.0
0.415,0.0,50.99731632882278
0.4705,50.99731632882278,10.144652004251842
0.5255,45.16122142531265,0.0
0.581,0.0,50.99731632882278
0.6365,0.0,0.0
0.6915,0.0,45.16122142531265
0.747,56.833411232332914,103.52217046041399
0.8025,0.0,56.833411232332914
0.8575,191.063594013066,0.0
0.913,109.35826536392412,0.0
0.9685,0.0,0.0
1.0235,0.0,62.669506135843044
1.079,4.308557100741708,0.0
1.1345,45.16122142531265,0.0
1.1895,68.50560103935318,0.0
1.245,0.0,0.0
1.3005,103.52217046041399,0.0
1.3555,0.0,0.0
1.411,10.144652004251842,68.50560103935318
1.4665,0.0,0.0
1.5215,0.0,0.0
1.577,0.0,0.0
1.6325,21.81684181127211,0.0
