, <=50K, >50K
1.2425,0.0,333.24180919024826
1.75,540.9813369091589,0.0
2.25,0.0,0.0
2.75,376.52087746502133,294.2906477429525
3.25,0.0,0.0
3.75,160.12553609115605,519.3418027717724
4.25,0.0,549.6371505641135
4.75,69.23949271413265,242.35576581322485
5.25,553.9650573915909,73.56739954160994
5.75,0.0,30.288331266836895
6.25,311.6022750528617,341.8976228452029
6.75,0.0,0.0
7.25,129.83018829881493,584.260405183932
7.75,320.25808870781634,0.0
8.25,445.76738670465824,285.6348340879979
8.75,4899.183512178805,921.8371377271618
9.25,0.0,0.0
9.75,3038.183576363564,346.2255296726802
10.25,0.0,0.0
10.75,155.79762926367874,471.734827669522
11.25,359.2092501551121,134.15809512629224
11.75,142.81390878124682,597.2441256663639
12.25,8.64879712945037,0.0
12.75,926.1650445546392,882.8859762798661
13.25,125.50228147133761,0.0
13.75,566.9487778740228,597.2441256663639
14.25,0.0,0.0
14.75,0.0,238.02785898574754
15.25,77.89530636908725,0.0
15.75,0.0,294.2906477429525
