, <=50K, >50K
2.5845000000000002,0.0,0.0
5.9,0.0,0.0
9.166500000000001,0.0,30.505054331977178
12.4335,4.24434862199055,12.122560334986538
15.7,51.51361889996648,12.122560334986538
18.9665,104.03503031993974,17.374701476983862
22.2335,0.0,0.0
25.5,0.0,35.757195473974505
28.7665,77.77432460995311,17.374701476983862
32.033500000000004,0.0,1.6182780509918875
35.3,85.65253632294909,46.26147775796915
38.566500000000005,547.8409568187137,143.42608888491966
41.8335,4.24434862199055,4.24434862199055
45.099999999999994,0.0,1.6182780509918875
48.3665,96.15681860694374,14.748630905985202
51.6335,0.0,0.0
54.900000000000006,38.38326604497317,0.0
58.1665,0.0,77.77432460995311
61.433499999999995,0.0,0.0
64.7,25.252913189979854,35.757195473974505
67.9665,51.51361889996648,90.90467746494642
71.23349999999999,0.0,0.0
74.5,93.53074803594508,80.40039518095178
77.76650000000001,0.0,0.0
81.0335,46.26147775796915,9.496489763987876
84.30000000000001,0.0,0.0
87.5665,0.0,20.000772047982526
90.8335,0.0,88.27860689394775
94.1,1.6182780509918875,0.0
97.3665,35.757195473974505,0.0
